2010	39007	571
2010	39009	664
2010	39009	664
2010	54001	16
2010	42007	625
2010	42007	625
2010	42009	150
2010	51019	177
2010	51515	4
2010	54003	722
2010	42013	662
2010	42013	662
2010	54005	90
2010	51023	175
2010	21017	161
2010	21019	504
2010	21019	504
2010	21019	504
2010	42015	145
2010	54007	167
2010	51520	276
2010	39015	213
2010	39015	213
2010	51025	131
2010	42017	6140
2010	42017	6140
2010	39017	1825
2010	39017	1825
2010	42019	310
2010	42019	310
2010	54011	517
2010	54011	517
2010	21033	78
2010	42021	483
2010	42023	7
2010	21037	852
2010	21037	852
2010	21039	26
2010	51033	138
2010	51035	166
2010	51035	166
2010	21043	354
2010	42027	1028
2010	51540	264
2010	42029	1979
2010	51041	1331
2010	51041	1331
2010	42031	221
2010	21049	214
2010	39023	186
2010	42033	218
2010	39025	752
2010	39025	752
2010	39027	455
2010	51570	190
2010	42037	131
2010	39029	341
2010	39033	218
2010	21055	34
2010	51047	492
2010	39035	3556
2010	39035	3556
2010	51590	332
2010	39037	156
2010	42043	2575
2010	42043	2575
2010	21059	591
2010	39039	589
2010	39039	589
2010	39041	1774
2010	42045	4534
2010	42045	4534
2010	42047	123
2010	39043	552
2010	51059	3337
2010	39045	846
2010	39045	846
2010	51610	65
2010	21067	1967
2010	21067	1967
2010	21067	1967
2010	39001	527
2010	39001	527
2010	42001	334
2010	42001	334
2010	51510	427
2010	51005	154
2010	42003	8500
2010	42003	8500
2010	39003	580
2010	39003	580
2010	39003	580
2010	39003	580
2010	51007	94
2010	51013	610
2010	42005	344
2010	42005	344
2010	39009	664
2010	39011	184
2010	51015	344
2010	51015	344
2010	21009	383
2010	51017	40
2010	42007	625
2010	42007	625
2010	51019	177
2010	51019	177
2010	51019	177
2010	21013	387
2010	39013	231
2010	39013	231
2010	42013	662
2010	42013	662
2010	51021	25
2010	21015	299
2010	54005	90
2010	21023	28
2010	51520	276
2010	51029	136
2010	42017	6140
2010	42017	6140
2010	21029	316
2010	42019	310
2010	21033	78
2010	21035	97
2010	21037	852
2010	51031	209
2010	51031	209
2010	42025	209
2010	21041	99
2010	51035	166
2010	51035	166
2010	21045	148
2010	42027	1028
2010	39021	214
2010	39021	214
2010	42029	1979
2010	51041	1331
2010	21049	214
2010	21051	208
2010	21051	208
2010	21051	208
2010	21051	208
2010	39025	752
2010	39025	752
2010	39025	752
2010	39027	455
2010	42035	118
2010	42035	118
2010	51570	190
2010	51045	69
2010	39033	218
2010	42039	433
2010	51047	492
2010	51047	492
2010	51047	492
2010	42041	310
2010	42041	310
2010	39035	3556
2010	51590	332
2010	39041	1774
2010	39041	1774
2010	51053	131
2010	21061	78
2010	42047	123
2010	21063	91
2010	51595	91
2010	39043	552
2010	42049	1570
2010	42049	1570
2010	42049	1570
2010	51057	94
2010	51059	3337
2010	51059	3337
2010	39045	846
2010	39045	846
2010	39045	846
2010	39045	846
2010	51610	65
2010	51061	418
2010	21067	1967
2010	51001	84
2010	39001	527
2010	39001	527
2010	42001	334
2010	51005	154
2010	42003	8500
2010	42003	8500
2010	42003	8500
2010	51009	411
2010	21005	98
2010	51011	39
2010	51011	39
2010	51013	610
2010	42005	344
2010	42005	344
2010	39007	571
2010	51015	344
2010	21009	383
2010	21011	81
2010	51017	40
2010	51017	40
2010	42009	150
2010	51019	177
2010	51019	177
2010	21013	387
2010	21013	387
2010	39013	231
2010	39013	231
2010	54003	722
2010	51021	25
2010	21015	299
2010	21015	299
2010	54005	90
2010	51023	175
2010	51023	175
2010	21021	200
2010	42015	145
2010	54007	167
2010	21027	78
2010	51520	276
2010	51520	276
2010	39015	213
2010	51025	131
2010	51027	185
2010	51029	136
2010	42017	6140
2010	21029	316
2010	21031	102
2010	21031	102
2010	39017	1825
2010	21035	97
2010	42021	483
2010	42021	483
2010	21037	852
2010	21037	852
2010	51031	209
2010	42025	209
2010	21041	99
2010	21041	99
2010	39019	57
2010	21045	148
2010	21045	148
2010	42027	1028
2010	42027	1028
2010	51037	75
2010	51540	264
2010	51550	881
2010	51550	881
2010	51550	881
2010	42029	1979
2010	51041	1331
2010	21047	439
2010	51043	35
2010	42033	218
2010	42033	218
2010	39025	752
2010	21053	75
2010	39027	455
2010	39031	75
2010	39033	218
2010	42039	433
2010	51047	492
2010	42041	310
2010	51049	64
2010	51590	332
2010	39037	156
2010	39037	156
2010	42043	2575
2010	42043	2575
2010	21059	591
2010	39039	589
2010	39039	589
2010	39041	1774
2010	39041	1774
2010	39041	1774
2010	42045	4534
2010	42045	4534
2010	21061	78
2010	42047	123
2010	21063	91
2010	51595	91
2010	39045	846
2010	51610	65
2010	51061	418
2010	51061	418
2010	21067	1967
2010	39047	95
2010	42051	859
2010	42051	859
2010	21071	306
2010	51063	78
2010	51065	50
2010	21073	430
2010	21073	430
2010	39049	2921
2010	42055	755
2010	51067	255
2010	51069	401
2010	21075	74
2010	42057	122
2010	42057	122
2010	51640	31
2010	39053	416
2010	39055	114
2010	39055	114
2010	51071	241
2010	51073	133
2010	51075	49
2010	21081	133
2010	54023	95
2010	21083	217
2010	21083	217
2010	21085	257
2010	21085	257
2010	51077	103
2010	51077	103
2010	54025	254
2010	39057	964
2010	39057	964
2010	42059	179
2010	51079	102
2010	39059	316
2010	51083	277
2010	51083	277
2010	39061	13780
2010	39061	13780
2010	51650	775
2010	39063	573
2010	51085	510
2010	39065	326
2010	54031	76
2010	54033	196
2010	51660	48
2010	51660	48
2010	21099	76
2010	21101	222
2010	51087	1154
2010	51089	164
2010	39075	129
2010	21107	249
2010	21107	249
2010	42061	174
2010	42061	174
2010	39077	240
2010	42063	604
2010	39079	632
2010	54035	116
2010	51095	237
2010	21111	5426
2010	21111	5426
2010	21111	5426
2010	39081	264
2010	39081	264
2010	42065	200
2010	54037	133
2010	21115	243
2010	21117	1073
2010	21117	1073
2010	21117	1073
2010	21117	1073
2010	51099	128
2010	51101	48
2010	21119	284
2010	21119	284
2010	21121	483
2010	21121	483
2010	39083	31
2010	42069	1123
2010	39085	2726
2010	42071	1683
2010	21125	623
2010	42075	648
2010	42077	2385
2010	39089	1639
2010	39089	1639
2010	21141	111
2010	39091	273
2010	54045	307
2010	51107	902
2010	51109	184
2010	51109	184
2010	51059	3337
2010	51600	148
2010	51600	148
2010	39045	846
2010	51061	418
2010	42051	859
2010	42051	859
2010	21069	88
2010	21071	306
2010	51063	78
2010	21073	430
2010	39049	2921
2010	39049	2921
2010	39049	2921
2010	39049	2921
2010	42055	755
2010	51620	64
2010	51630	234
2010	51630	234
2010	39051	65
2010	21079	77
2010	39055	114
2010	51071	241
2010	51073	133
2010	54023	95
2010	21087	59
2010	21087	59
2010	54025	254
2010	42059	179
2010	51081	112
2010	51081	112
2010	21089	108
2010	39059	316
2010	39061	13780
2010	39061	13780
2010	51650	775
2010	54029	152
2010	51085	510
2010	51085	510
2010	51085	510
2010	39065	326
2010	39065	326
2010	54031	76
2010	21095	419
2010	21097	106
2010	54033	196
2010	51087	1154
2010	51087	1154
2010	21103	19
2010	39071	527
2010	39071	527
2010	39075	129
2010	51670	215
2010	21107	249
2010	42061	174
2010	39077	240
2010	42063	604
2010	21109	145
2010	21109	145
2010	39079	632
2010	39079	632
2010	21111	5426
2010	39081	264
2010	39081	264
2010	42065	200
2010	42065	200
2010	42065	200
2010	54037	133
2010	21113	316
2010	54039	1440
2010	54039	1440
2010	21117	1073
2010	51099	128
2010	51099	128
2010	51101	48
2010	51101	48
2010	21119	284
2010	39083	31
2010	39085	2726
2010	39085	2726
2010	39085	2726
2010	42071	1683
2010	42071	1683
2010	21127	92
2010	42073	301
2010	42075	648
2010	21129	53
2010	42077	2385
2010	42077	2385
2010	21131	141
2010	21133	292
2010	21133	292
2010	21135	59
2010	39089	1639
2010	39089	1639
2010	21137	64
2010	21139	26
2010	54045	307
2010	54045	307
2010	39093	232
2010	42051	859
2010	54019	135
2010	21069	88
2010	39049	2921
2010	51067	255
2010	51067	255
2010	51067	255
2010	51069	401
2010	51069	401
2010	51630	234
2010	51630	234
2010	21079	77
2010	21079	77
2010	51071	241
2010	51075	49
2010	21081	133
2010	54023	95
2010	21085	257
2010	51077	103
2010	21087	59
2010	39057	964
2010	21089	108
2010	51083	277
2010	51083	277
2010	39061	13780
2010	39061	13780
2010	51650	775
2010	39063	573
2010	39063	573
2010	39063	573
2010	54029	152
2010	51085	510
2010	51085	510
2010	21093	631
2010	39065	326
2010	39065	326
2010	54031	76
2010	21095	419
2010	21097	106
2010	21097	106
2010	21099	76
2010	21101	222
2010	51089	164
2010	39073	66
2010	21107	249
2010	42061	174
2010	21109	145
2010	21109	145
2010	39079	632
2010	54035	116
2010	21111	5426
2010	21111	5426
2010	42065	200
2010	42067	40
2010	54039	1440
2010	21117	1073
2010	21117	1073
2010	51099	128
2010	51101	48
2010	21119	284
2010	21121	483
2010	39085	2726
2010	39085	2726
2010	42071	1683
2010	42071	1683
2010	21125	623
2010	42073	301
2010	42075	648
2010	51105	108
2010	21133	292
2010	39091	273
2010	39091	273
2010	51107	902
2010	39095	1995
2010	39095	1995
2010	51111	110
2010	51111	110
2010	42079	1448
2010	42081	683
2010	51680	502
2010	21143	56
2010	21151	465
2010	51113	68
2010	21153	57
2010	39099	2309
2010	39101	307
2010	39101	307
2010	39101	307
2010	54049	348
2010	54051	126
2010	21159	90
2010	51690	92
2010	21161	286
2010	54053	94
2010	21145	386
2010	21147	136
2010	54047	99
2010	42083	272
2010	21165	29
2010	39107	92
2010	39107	92
2010	51059	3337
2010	51610	65
2010	51061	418
2010	21067	1967
2010	21067	1967
2010	39047	95
2010	42053	23
2010	42055	755
2010	51067	255
2010	51067	255
2010	51069	401
2010	51069	401
2010	51630	234
2010	39053	416
2010	39053	416
2010	21079	77
2010	51073	133
2010	51075	49
2010	21081	133
2010	21081	133
2010	54023	95
2010	21085	257
2010	54025	254
2010	39057	964
2010	39057	964
2010	39057	964
2010	51079	102
2010	39059	316
2010	51650	775
2010	39063	573
2010	21093	631
2010	39065	326
2010	21095	419
2010	21095	419
2010	21095	419
2010	21095	419
2010	54033	196
2010	51660	48
2010	21103	19
2010	39069	50
2010	39071	527
2010	39071	527
2010	51670	215
2010	42061	174
2010	51093	169
2010	21109	145
2010	54035	116
2010	21111	5426
2010	21115	243
2010	54039	1440
2010	54039	1440
2010	54039	1440
2010	21119	284
2010	21121	483
2010	39083	31
2010	42069	1123
2010	42071	1683
2010	39087	156
2010	42075	648
2010	42075	648
2010	42077	2385
2010	42077	2385
2010	42077	2385
2010	21133	292
2010	21135	59
2010	39089	1639
2010	39089	1639
2010	21139	26
2010	39091	273
2010	51107	902
2010	51107	902
2010	51107	902
2010	51107	902
2010	51107	902
2010	51109	184
2010	39095	1995
2010	51111	110
2010	51680	502
2010	21151	465
2010	21153	57
2010	39099	2309
2010	21155	133
2010	39101	307
2010	54049	348
2010	54049	348
2010	54049	348
2010	21157	76
2010	21161	286
2010	21147	136
2010	54047	99
2010	42083	272
2010	42083	272
2010	42083	272
2010	21149	65
2010	51117	171
2010	39105	102
2010	21165	29
2010	21167	86
2010	39107	92
2010	42085	357
2010	39043	552
2010	42049	1570
2010	42049	1570
2010	21065	85
2010	51600	148
2010	51061	418
2010	51061	418
2010	51061	418
2010	21067	1967
2010	21067	1967
2010	21067	1967
2010	42051	859
2010	54019	135
2010	21071	306
2010	21071	306
2010	51063	78
2010	21073	430
2010	39049	2921
2010	39049	2921
2010	42055	755
2010	42055	755
2010	51067	255
2010	51620	64
2010	51069	401
2010	51630	234
2010	42057	122
2010	42057	122
2010	42057	122
2010	21077	40
2010	39053	416
2010	51071	241
2010	51073	133
2010	51073	133
2010	21081	133
2010	21081	133
2010	54023	95
2010	51077	103
2010	39057	964
2010	42059	179
2010	51081	112
2010	21089	108
2010	39059	316
2010	39059	316
2010	39059	316
2010	51083	277
2010	39061	13780
2010	39061	13780
2010	51650	775
2010	51650	775
2010	39063	573
2010	54029	152
2010	51085	510
2010	21093	631
2010	54031	76
2010	21095	419
2010	54033	196
2010	54033	196
2010	51660	48
2010	51087	1154
2010	51087	1154
2010	51087	1154
2010	51089	164
2010	39071	527
2010	39073	66
2010	39075	129
2010	39077	240
2010	42063	604
2010	42063	604
2010	51093	169
2010	51093	169
2010	21109	145
2010	39079	632
2010	39079	632
2010	51095	237
2010	21111	5426
2010	39081	264
2010	39081	264
2010	42065	200
2010	21115	243
2010	42067	40
2010	21117	1073
2010	21117	1073
2010	39083	31
2010	42069	1123
2010	39085	2726
2010	39085	2726
2010	42071	1683
2010	21123	74
2010	21127	92
2010	21127	92
2010	51105	108
2010	51105	108
2010	21131	141
2010	21133	292
2010	51678	17
2010	39089	1639
2010	39089	1639
2010	39089	1639
2010	39091	273
2010	39091	273
2010	51051	103
2010	51051	103
2010	51053	131
2010	42047	123
2010	42047	123
2010	39043	552
2010	51059	3337
2010	51059	3337
2010	39045	846
2010	51061	418
2010	51061	418
2010	21067	1967
2010	42051	859
2010	42051	859
2010	42051	859
2010	54019	135
2010	21071	306
2010	51065	50
2010	21073	430
2010	39049	2921
2010	39049	2921
2010	51067	255
2010	51069	401
2010	51069	401
2010	51069	401
2010	51630	234
2010	51630	234
2010	51630	234
2010	21075	74
2010	21075	74
2010	51640	31
2010	51640	31
2010	21077	40
2010	39053	416
2010	39053	416
2010	39055	114
2010	51073	133
2010	51075	49
2010	21081	133
2010	54023	95
2010	21083	217
2010	39057	964
2010	39057	964
2010	42059	179
2010	51079	102
2010	21089	108
2010	21089	108
2010	51083	277
2010	51083	277
2010	51083	277
2010	39061	13780
2010	51650	775
2010	51650	775
2010	39063	573
2010	39063	573
2010	51085	510
2010	51085	510
2010	51085	510
2010	39065	326
2010	39065	326
2010	54031	76
2010	21097	106
2010	21097	106
2010	54033	196
2010	51660	48
2010	51087	1154
2010	51087	1154
2010	51087	1154
2010	39071	527
2010	51091	3
2010	39075	129
2010	39075	129
2010	42061	174
2010	39077	240
2010	42063	604
2010	42063	604
2010	54035	116
2010	51095	237
2010	39081	264
2010	54037	133
2010	21113	316
2010	42067	40
2010	21117	1073
2010	21117	1073
2010	51099	128
2010	21119	284
2010	21121	483
2010	39085	2726
2010	39085	2726
2010	42071	1683
2010	51103	24
2010	51103	24
2010	21123	74
2010	21125	623
2010	39087	156
2010	42073	301
2010	42077	2385
2010	21131	141
2010	21133	292
2010	21135	59
2010	39043	552
2010	42049	1570
2010	51059	3337
2010	51059	3337
2010	51600	148
2010	39045	846
2010	51610	65
2010	51061	418
2010	51061	418
2010	21067	1967
2010	39047	95
2010	42051	859
2010	42051	859
2010	42051	859
2010	21071	306
2010	21071	306
2010	51063	78
2010	51065	50
2010	42053	23
2010	21073	430
2010	39049	2921
2010	42055	755
2010	42055	755
2010	42055	755
2010	51067	255
2010	39051	65
2010	42057	122
2010	51071	241
2010	21085	257
2010	51077	103
2010	54025	254
2010	39057	964
2010	51079	102
2010	21089	108
2010	39059	316
2010	39061	13780
2010	39061	13780
2010	39061	13780
2010	54029	152
2010	54029	152
2010	54029	152
2010	51085	510
2010	39065	326
2010	54031	76
2010	21095	419
2010	21097	106
2010	51087	1154
2010	51087	1154
2010	51087	1154
2010	39071	527
2010	39071	527
2010	39075	129
2010	51670	215
2010	51670	215
2010	21107	249
2010	39077	240
2010	21109	145
2010	39079	632
2010	39079	632
2010	51095	237
2010	51095	237
2010	21111	5426
2010	21111	5426
2010	21111	5426
2010	39081	264
2010	42065	200
2010	21113	316
2010	21113	316
2010	21115	243
2010	54039	1440
2010	54039	1440
2010	51099	128
2010	51101	48
2010	51101	48
2010	39083	31
2010	42069	1123
2010	42069	1123
2010	39085	2726
2010	39085	2726
2010	42071	1683
2010	21127	92
2010	21127	92
2010	39087	156
2010	42073	301
2010	42073	301
2010	42075	648
2010	21129	53
2010	51105	108
2010	42077	2385
2010	21131	141
2010	21131	141
2010	39089	1639
2010	39089	1639
2010	21137	64
2010	21137	64
2010	39091	273
2010	51107	902
2010	51107	902
2010	51111	110
2010	21151	465
2010	21153	57
2010	39047	95
2010	21069	88
2010	21069	88
2010	51065	50
2010	21073	430
2010	39049	2921
2010	42055	755
2010	51067	255
2010	51069	401
2010	39051	65
2010	39051	65
2010	42057	122
2010	21077	40
2010	39053	416
2010	39053	416
2010	39053	416
2010	21079	77
2010	39055	114
2010	51071	241
2010	51071	241
2010	51071	241
2010	51073	133
2010	21085	257
2010	51077	103
2010	54025	254
2010	42059	179
2010	42059	179
2010	51081	112
2010	21089	108
2010	39059	316
2010	39061	13780
2010	51085	510
2010	21093	631
2010	21093	631
2010	21093	631
2010	21093	631
2010	21095	419
2010	54033	196
2010	21103	19
2010	39069	50
2010	51089	164
2010	51089	164
2010	51089	164
2010	39071	527
2010	39071	527
2010	39073	66
2010	39073	66
2010	39075	129
2010	21107	249
2010	21107	249
2010	39077	240
2010	39077	240
2010	51093	169
2010	39079	632
2010	39079	632
2010	39079	632
2010	51095	237
2010	21111	5426
2010	21111	5426
2010	21111	5426
2010	21111	5426
2010	42065	200
2010	21113	316
2010	21113	316
2010	21115	243
2010	21117	1073
2010	51099	128
2010	21121	483
2010	21121	483
2010	39083	31
2010	42069	1123
2010	42069	1123
2010	42069	1123
2010	42071	1683
2010	21123	74
2010	21125	623
2010	21125	623
2010	21125	623
2010	21125	623
2010	39087	156
2010	42073	301
2010	42075	648
2010	21129	53
2010	51105	108
2010	42077	2385
2010	21133	292
2010	21135	59
2010	21139	26
2010	54045	307
2010	39093	232
2010	39093	232
2010	51109	184
2010	39095	1995
2010	39095	1995
2010	42079	1448
2010	51680	502
2010	21143	56
2010	39097	447
2010	51113	68
2010	39099	2309
2010	39099	2309
2010	51678	17
2010	39089	1639
2010	39089	1639
2010	21139	26
2010	21141	111
2010	21141	111
2010	21141	111
2010	54045	307
2010	39093	232
2010	51107	902
2010	51109	184
2010	39095	1995
2010	51111	110
2010	51111	110
2010	42079	1448
2010	42079	1448
2010	42081	683
2010	42081	683
2010	51680	502
2010	51680	502
2010	21151	465
2010	39097	447
2010	39097	447
2010	39097	447
2010	51113	68
2010	51113	68
2010	39099	2309
2010	39099	2309
2010	21155	133
2010	54051	126
2010	54051	126
2010	21159	90
2010	21161	286
2010	51115	40
2010	21145	386
2010	21145	386
2010	21147	136
2010	21147	136
2010	51117	171
2010	51117	171
2010	39103	744
2010	39105	102
2010	39105	102
2010	21167	86
2010	39107	92
2010	39107	92
2010	42085	357
2010	54057	104
2010	39111	2
2010	42089	737
2010	42089	737
2010	39113	7798
2010	42091	369
2010	51121	691
2010	51121	691
2010	51121	691
2010	42093	13
2010	42093	13
2010	39115	107
2010	54065	40
2010	39117	198
2010	21177	143
2010	21177	143
2010	39119	225
2010	39119	225
2010	51125	94
2010	51127	105
2010	51127	105
2010	51700	1730
2010	51700	1730
2010	54067	199
2010	42095	2009
2010	42097	164
2010	54069	249
2010	54069	249
2010	51137	156
2010	51137	156
2010	39123	231
2010	21187	35
2010	51139	154
2010	51139	154
2010	21191	97
2010	21191	97
2010	39127	211
2010	51730	474
2010	51730	474
2010	42101	33513
2010	42101	33513
2010	21195	332
2010	21195	332
2010	21195	332
2010	21195	332
2010	39131	251
2010	42103	144
2010	51735	33
2010	39133	1263
2010	39133	1263
2010	39133	1263
2010	51740	841
2010	51740	841
2010	39095	1995
2010	51111	110
2010	42079	1448
2010	42079	1448
2010	42081	683
2010	42081	683
2010	42081	683
